,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
71,749670447743107073,759309288569536512,2016-07-30 04:46,UK/USA,0.0,0.0,€urozone posting a scorching GDP growth of 0.3% ...  ,#betteroffout #Brexit
72,19644086,759309264192233472,2016-07-30 04:46,North London,0.0,0.0, xit-boom-27-countries-want-trade-deals-with-britain… Brexit surge! Nothing can stop us but fear itself!      johnson,#borisjohnson #Brexit #VoteLeave #boris
73,379851447,759309134063869952,2016-07-30 04:46,London UK,0.0,0.0,10 Myths regarding brexit  betteroffout. -myths-about-withdrawl…    ,#EU #brexit #referendum #voteleave
74,19644086,759308906732609536,2016-07-30 04:45,North London,0.0,0.0, xit-boom-27-countries-want-trade-deals-with-britain… 27 countries want trade deals with UK!     pic.twitter.,#borisjohnson #Brexit #VoteLeave
75,379851447,759308376593559552,2016-07-30 04:43,London UK,0.0,0.0,Germany to push for progress towards European army     ,#EU #brexit #referendum #voteleave
76,379851447,759307871939129344,2016-07-30 04:41,London UK,0.8,0.9,Mike Hookem MEP - 'Welcome To The EU Army'  youtube. B46cU …    ,#EU #brexit #referendum #voteleave
77,561368563,759302116473200640,2016-07-30 04:18,Essex,0.16666666666666669,0.2833333333333333,We vote for  The £ plummets.  admit to lying UK heading for freefall But we now use 85% less plastic bags so that's OK then,#Brexit #voteleave
78,975841694,759243735431516160,2016-07-30 00:26,"Frankfurt on the Main, Germany",-0.2,0.55, is now causing a  rate cut close to zero a dangerous economic outcome of the    theguardian.  …,#BREXIT #BOE #EUref #VoteLeave
79,2366289828,759154859090317313,2016-07-29 18:33,"Carmarthenshire, Wales, GB",0.0,1.0,That's why the  organization must remain intact to ensure there's no possible 'sell-out' over    …,#VoteLeave #Brexit
80,88494677,759153007791661056,2016-07-29 18:25,,0.0,0.0,  RT AND  ,#Brexit #VoteLeave
81,3235220435,759131757186801664,2016-07-29 17:01,United Kingdom,0.0,1.0,The Ukip String-Puller - The Mysterious Lisa Duffy        ,#EUref #Brexit #BREGRET #Article50 #UKIPNFKN #UKIP #LeaveEU
82,703446271667871744,759125023802077184,2016-07-29 16:34,United Kingdom,-0.06,0.2,  &  didn't offer current financial economic political & constitutional chaos but still fail to describe ,#UKIP #VoteLeave #Brexit
83,379851447,759124807548108800,2016-07-29 16:33,London UK,0.0,0.0,Chancellor plotting 'punishment' Budget with threat to hike income tax     ,#EU #brexit #referendum #voteleave
84,379851447,759124302729998338,2016-07-29 16:31,London UK,0.0,0.0,Dutch people urge Britons to QUIT doomed bloc and lead EU revolution     ,#EU #brexit #referendum #voteleave
85,379851447,759124048857227266,2016-07-29 16:30,London UK,0.0,0.0,Britain warned it wields no power in German-dominated EU     ,#EU #brexit #referendum #voteleave
86,2965188994,759113193037959168,2016-07-29 15:47,East Kent,-0.5,0.3, failed to warn about the risk to UK industry posed by  amongst the Litany of  .   …,#VoteLeave #Brexit #Lies #TheBigDeceit
87,726886205913223168,759084507190493185,2016-07-29 13:53,"London, England",0.0,0.0," :""British jobs for British people!""  stopping British jobs being stolen because there won't be any.  google.co. uardian. …",#VoteLeave #Brexit
88,312873954,759059548124639232,2016-07-29 12:14,North London England,0.0,0.0,"He replied without blinking and no expression ""I think we've all lost don't you?"". Give me strength.  ",#voteleave #brexit
89,1037825617,759055231460052996,2016-07-29 11:57,North Texas,0.1,0.13333333333333333,America's  is November 8. Thanks to  for the lead to  . America's last stand.    …,#Brexit #VoteLeave #TakeControl #Trump2016
90,512130362,759053649079218178,2016-07-29 11:51,"London, England",0.278125,0.575,The  's balanced coverage policy needs revising.  had little economic credible info on  yet had 50% coverage. Fair?,#BBC #VoteLeave #brexit
91,761965519,759043274052997120,2016-07-29 11:09,Orpington,0.0,0.0,  as  said will have no manufacturing post   so no gain Our balance of trade is £bns in red,#VoteLeave #Brexit
92,379851447,759039362113961984,2016-07-29 10:54,London UK,0.0,0.0,Scotland's Fishing Fleet.     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
